"place_id","name","rating","user_ratings_total","address","website","price_level","url"
"ChIJswV7nC3JsGoR2rYJax1gmfs","The Howling Owl",4.6,200,"10 Vaughan Pl, Adelaide SA 5000, Australia","http://www.thehowlingowl.com.au/",2,"https://maps.google.com/?cid=18129627454422759130"
"ChIJSalsQM3OsGoRb4E4ba6u700","Exchange Specialty Coffee",4.6,336,"1-3/12-18 Vardon Ave, Adelaide SA 5000, Australia","http://exchangecoffee.com.au/",2,"https://maps.google.com/?cid=5615899324534260079"
"ChIJJdju4jXJsGoRWfGfn8xW47U","The Lunch Bag",4.6,50,"41 Rundle St, Kent Town SA 5067, Australia","http://www.thelunchbag.com.au/",1,"https://maps.google.com/?cid=13106414777429651801"
"ChIJEVCAjEnJsGoRs-wBkrLkB50","Tell Henry",4.6,198,"20 The Parade W, Kent Town SA 5067, Australia",,2,"https://maps.google.com/?cid=11315264044396571827"
"ChIJhaCboiTJsGoRmi4PGnGB7Pg","UR Caffe",4.6,333,"117 Melbourne St, North Adelaide SA 5006, Australia","http://www.urcaffe.com/",2,"https://maps.google.com/?cid=17936853738678333082"
"ChIJDweimyTJsGoRt-vQclw9Z4k","E for Ethel",4.6,166,"116 Melbourne St, North Adelaide SA 5006, Australia","http://www.eforethel.com.au/",2,"https://maps.google.com/?cid=9900949773069904823"
"ChIJc3AZiyTJsGoRe3nF9t_zIqQ","Bononia",4.6,61,"145 Melbourne St, North Adelaide SA 5006, Australia","http://fb.me/BononiaGelato",2,"https://maps.google.com/?cid=11827283714671737211"
"ChIJbzbikSTJsGoRbql7PvhA5uY","THE SPOT ON MELBOURNE",4.6,89,"133 Melbourne St, North Adelaide SA 5006, Australia",,,"https://maps.google.com/?cid=16638057308311234926"
"ChIJ9fKOAz_JsGoRncnIbTeeKyU","FIX. Specialty Coffee",4.6,116,"27 Torrens St, College Park SA 5069, Australia","https://www.facebook.com/fix.specialtycoffee/",2,"https://maps.google.com/?cid=2678408364304157085"
"ChIJ4Vl0eegWNQARhM2gTHeZPtM","Loveon Cafe",4.6,422,"39 Gladstone Rd, Mile End SA 5031, Australia","http://www.loveoncafe.com.au/",1,"https://maps.google.com/?cid=15221772528224619908"
"ChIJfxLAC0HPsGoR728Qf8p9KOw","Plate and a Half",4.6,56,"6/34 Henley Beach Rd, Mile End SA 5031, Australia","http://plateandahalf.com.au/",1,"https://maps.google.com/?cid=17016989500688068591"
"ChIJC-e3skfPsGoRxjz6SjwraGE","Mister Sunshine's",4.6,495,"32 George St, Thebarton SA 5031, Australia","https://www.mistersunshines.com.au/",2,"https://maps.google.com/?cid=7018907557212863686"
"ChIJ60X0GU_PsGoRdFCNCAlVomk","Ricca Coffee Company",4.6,116,"2 W Thebarton Rd, Thebarton SA 5031, Australia","http://www.riccacoffee.com.au/",2,"https://maps.google.com/?cid=7611739817496105076"
"ChIJdd0EL0nPsGoRKlFlOLjYtfo","The Grainhouse Bakery",4.6,42,"30 Phillips St, Thebarton SA 5031, Australia","http://grainhouse.com.au/",,"https://maps.google.com/?cid=18065583765998358826"
"ChIJmZMzfNzOsGoRZa2ucjA8Vqs","Scootz Cafe",4.6,87,"441 Pulteney St, Adelaide SA 5000, Australia",,,"https://maps.google.com/?cid=12346121607262940517"
"ChIJNbJKWrHOsGoRC8Sq4k6z7wo","Commissary Rose Park",4.6,311,"160 Fullarton Rd, Rose Park SA 5067, Australia","https://www.facebook.com/Commissary-285861011779821/",2,"https://maps.google.com/?cid=788045611204789259"
"ChIJ79XkKr7OsGoR3u8SgnDF384","East Borough Eatery",4.6,154,"96 Glen Osmond Rd, Parkside SA 5063, Australia","https://www.facebook.com/eastboroughparkside/",2,"https://maps.google.com/?cid=14906850378628919262"
"ChIJvzUqzPrOsGoR-5SeFtl-KZQ","Grind Roast Masters Unley",4.6,51,"138 Unley Rd, Unley SA 5061, Australia","https://grindroastmasters.com.au/",2,"https://maps.google.com/?cid=10676203862510966011"
"ChIJx2_j4tbOsGoRsCJurJDS8hI","Le Souk",4.5,123,"44-60 Gouger St, Adelaide SA 5000, Australia","https://lesouk.com.au/",2,"https://maps.google.com/?cid=1365385155856704176"
"ChIJeZZmziDPsGoR5sVS8g_eGCA","BTS Cafe",4.5,116,"33A Pirie St, Adelaide SA 5000, Australia","http://www.btscafe.com.au/",2,"https://maps.google.com/?cid=2312842568726136294"
"ChIJ_9_-us_OsGoRrZSB0dUwWZU","Lunch On Angas",4.5,46,"264 Angas St, Adelaide SA 5000, Australia",,1,"https://maps.google.com/?cid=10761686479479608493"
"ChIJowGcMyjPsGoRncHUSwYFfoo","Waffle & Coffee",4.5,176,"2/20-24 Leigh St, Adelaide SA 5000, Australia","https://www.facebook.com/adelaidewaffles/",2,"https://maps.google.com/?cid=9979419348899774877"
"ChIJT3PxOCjPsGoRw4GB_ftwFPk","Coffee Branch",4.5,168,"32 Leigh St, Adelaide SA 5000, Australia","http://www.coffeebranch.com/",,"https://maps.google.com/?cid=17948094642570494403"
"ChIJK1em9tbOsGoRbJ3DWh0SI0M","Please Say Please",4.5,109,"50 Grenfell St, Adelaide SA 5000, Australia","https://web.facebook.com/PleaseSayPlease/?_rdc=1&_rdr",,"https://maps.google.com/?cid=4837730342012165484"
"ChIJf4FIZs3OsGoR8BJhENcCm2k","Nano Cafe",4.5,139,"23 Ebenezer Pl, Adelaide SA 5000, Australia",,2,"https://maps.google.com/?cid=7609679118088606448"
"ChIJC2-uhNLOsGoR06GreqrGK6E","Penny University",4.5,81,"1 Union St, Adelaide SA 5000, Australia",,2,"https://maps.google.com/?cid=11613594499609764307"
"ChIJ9XreQNbOsGoRYMXzidW3mfw","Cafe One",4.5,43,"52-62 King William St, Adelaide SA 5000, Australia",,2,"https://maps.google.com/?cid=18201781496764941664"
"ChIJrTWYr0nJsGoR1j61x25bNJI","Wholly Belly",4.5,86,"24 Magill Rd, Norwood SA 5067, Australia","https://m.facebook.com/Whollybelly/",,"https://maps.google.com/?cid=10535145959681507030"
"ChIJBX-a5yHPsGoRixoSxd7G3Ck","Café Troppo",4.5,359,"42 Whitmore Square, Adelaide SA 5000, Australia","https://cafetroppoadelaide.com/Weekday-Breakfast",2,"https://maps.google.com/?cid=3016504510522727051"
"ChIJn4ODUZ7PsGoROd9-vfRUKQM","Sylvia's Deli",4.5,61,"48 Everard Ave, Keswick SA 5035, Australia",,1,"https://maps.google.com/?cid=227806666286882617"
"ChIJg4Js8ubOsGoRyB7YBKHc8G4","Whistle and Flute Cafe",4.5,329,"136 Greenhill Rd, Unley SA 5061, Australia","http://www.whistleandflute.com.au/",2,"https://maps.google.com/?cid=7994131922711748296"
"ChIJXy1by_rOsGoR2LFgtX6rhUI","Pickle in the Middle - Unley Cafe",4.5,209,"134 Unley Rd, Unley SA 5061, Australia","http://pickleinthemiddle.com.au/",2,"https://maps.google.com/?cid=4793425939103003096"
