"place_id","name","rating","user_ratings_total","address","website","price_level","url"
"ChIJffm5Q63IsGoRyAAl9YhFAic","Enzo's Ristorante",4.6,432,"46 Port Rd, Hindmarsh SA 5007, Australia","http://www.enzosristorante.com.au/",2,"https://maps.google.com/?cid=2810885571963322568"
"ChIJrSlEqUzPsGoRPoGaZo3NlmI","New Local Eatery",4.6,92,"120 Port Rd, Hindmarsh SA 5007, Australia","http://newlocaleatery.com.au/",2,"https://maps.google.com/?cid=7104091469419020606"
"ChIJzex8MSLPsGoRZ4SPndNdXhU","Lantern by Nu",4.6,185,"10 Selby St, Adelaide SA 5000, Australia","http://www.lanternbynu.com.au/",2,"https://maps.google.com/?cid=1539771286070199399"
"ChIJ3TdDo7jPsGoRBGpfhqd04nA","K-pub",4.6,126,"167 Gouger St, Adelaide SA 5000, Australia","https://k-pub-korean-restaurant.business.site/",,"https://maps.google.com/?cid=8134192139847297540"
"ChIJqQz1BCHPsGoRTT4USTc_HB0","Metro Oyster Bar",4.6,59,"27 Field St, Adelaide SA 5000, Australia","http://www.metrooysterbar.com/",2,"https://maps.google.com/?cid=2097621033129623117"
"ChIJ7WOTJLDPsGoRFCatroP_4L0","Sneaky Pickle",4.6,362,"94 Goodwood Rd, Goodwood SA 5034, Australia","http://www.sneakypickle.com.au/",2,"https://maps.google.com/?cid=13682216608987948564"
"ChIJvQlLEKjPsGoRc27rlbHXtus","Candela Latin American Food",4.6,61,"120 Goodwood Rd, Goodwood SA 5034, Australia",,,"https://maps.google.com/?cid=16985000202398822003"
"ChIJj0j66d_OsGoRbbcgPhLUPsc","Mimasu",4.6,88,"411 King William St, Adelaide SA 5000, Australia","https://www.mimasu.com.au/",2,"https://maps.google.com/?cid=14357145836920551277"
"ChIJb812eN_OsGoRK-mhje7cjWg","Nishiki cafe& Izakaya",4.6,131,"21 Sturt St, Adelaide SA 5000, Australia","https://m.facebook.com/Nishiki-cafe-Izakaya-1711094295887110",2,"https://maps.google.com/?cid=7533920668797233451"
"ChIJAwKfa8_OsGoRjgWtYvE9NQg","Chianti",4.6,496,"160 Hutt St, Adelaide SA 5000, Australia","http://www.chianti.net.au/",3,"https://maps.google.com/?cid=591447033021007246"
"ChIJvXPaveXOsGoRSt6pkv8jVwE","La Tombola Italian Restaurant",4.6,252,"61 Unley Rd, Parkside SA 5063, Australia","http://www.latombola.com.au/",2,"https://maps.google.com/?cid=96585497595993674"
"ChIJ3f7DQlXPsGoRlWG0JIADdtA","Johnny's Kitchen",4.6,62,"56 Glen Osmond Rd, Parkside SA 5063, Australia","https://www.johnnyskitchen.com.au/",,"https://maps.google.com/?cid=15021197456047366549"
"ChIJcT6VPb7OsGoRXzxRaDZZaWY","Fumo Restaurant",4.6,99,"93a Glen Osmond Rd, Eastwood SA 5063, Australia","http://www.fumocafe.com.au/",2,"https://maps.google.com/?cid=7379527554636528735"
"ChIJI3WibubOsGoRx7cKRpEsaxo","Raj on Taj Hyde Park",4.6,385,"109 King William Rd, Unley SA 5061, Australia","http://www.rajontajhydepark.com/",2,"https://maps.google.com/?cid=1903664269951154119"
"ChIJd5albCHPsGoRb9zEvekdMZQ","Nu Thai Restaurant",4.5,237,"228 Morphett St, Adelaide SA 5000, Australia","https://nuthai.com.au/",2,"https://maps.google.com/?cid=10678349081220537455"
"ChIJ606pZyHPsGoR6TbQcGnti6I","Concubine",4.5,338,"132 Gouger St, Adelaide SA 5000, Australia","http://concubine.com.au/",2,"https://maps.google.com/?cid=11712716293027149545"
"ChIJWbVjliTPsGoRYsRX_G0j4VU","Kin Thai",4.5,77,"255 Waymouth St, Adelaide SA 5000, Australia","http://www.facebook.com/kinthaiadelaide",,"https://maps.google.com/?cid=6188266318275789922"
"ChIJCRUTTCfPsGoRy4M3glNKL0I","Sushi Train",4.5,347,"Central Market Arcade 34, Adelaide SA 5000, Australia","http://www.sushitrain.com.au/",2,"https://maps.google.com/?cid=4769112252936061899"
"ChIJLZCKpibPsGoRSM1GzsTm2UI","Hong Kee Restaurant",4.5,165,"216-218 Morphett St, Adelaide SA 5000, Australia","http://hongkee.wixsite.com/hongkee",2,"https://maps.google.com/?cid=4817135009398181192"
"ChIJS6tMgiXPsGoRBnVlPlXMT5A","Ban Ban (ADL)",4.5,192,"145 Franklin St, Adelaide SA 5000, Australia","http://ban-ban.com.au/",2,"https://maps.google.com/?cid=10398754731112887558"
"ChIJJ6p4AijPsGoRj6TlN2pIvJI","Georges on Waymouth",4.5,375,"20 Waymouth St, Adelaide SA 5000, Australia","http://www.georgesonwaymouth.com.au/",3,"https://maps.google.com/?cid=10573405646200611983"
"ChIJo67y5NfOsGoRSsopdH6Si90","Bakmi Lim Noodle Project",4.5,125,"4/8 Waymouth St, Adelaide SA 5000, Australia","http://www.bakmilimnoodleproject.com/",,"https://maps.google.com/?cid=15964014375957285450"
"ChIJbY7u2CDPsGoRPNwfHg52Z8E","Central Market Gourmet",4.5,50,"Stall 71, Central Market Gouger St, Adelaide SA 5000, Australia","http://www.adelaidecentralmarket.com.au/traders/asian-gourmet/",,"https://maps.google.com/?cid=13936237374928313404"
"ChIJySgP9trOsGoRrHhh196LVY4","Hut & Soul",4.5,178,"310 Pulteney St, Adelaide SA 5000, Australia","https://www.hutandsoul.com.au/",2,"https://maps.google.com/?cid=10256257515618662572"
"ChIJJUv8zsXOsGoR24MvdpUV86Q","Louca's Seafood Restaurant",4.5,237,"242 Pulteney St, Adelaide SA 5000, Australia","http://loucasseafoodrestaurant.com.au/",2,"https://maps.google.com/?cid=11885867573238006747"
"ChIJh79pkQrPsGoRNG2f8irpPAk","Est Ovest Osteria",4.5,175,"shop 1/111 Angas St, Adelaide SA 5000, Australia","http://estovest.com.au/",2,"https://maps.google.com/?cid=665663215612423476"
"ChIJW_r2EtLOsGoRFfEnNyi95c0","Andre's Cucina & Polenta Bar",4.5,428,"94 Frome St, Adelaide SA 5000, Australia","http://www.andrescucina.com.au/",3,"https://maps.google.com/?cid=14836472527863673109"
"ChIJ4-3XfM_OsGoRD1l1qYVsknY","Prezzo Restaurant",4.5,89,"173 Hutt St, Adelaide SA 5000, Australia","http://prezzo.com.au/",1,"https://maps.google.com/?cid=8544010764404742415"
"ChIJFXBPXs_OsGoRnXmNncbFccM","Hutt Street Chicken and Seafood",4.5,67,"188 Hutt St, Adelaide SA 5000, Australia","https://www.huttstchickenandseafood.com.au/",1,"https://maps.google.com/?cid=14083254966601742749"
"ChIJNcNAWi_PsGoR7IlqlpoTsY8","New India Restaurant",4.5,319,"167 Hindley St, Adelaide SA 5000, Australia","http://www.newindiarestaurant.com.au/",1,"https://maps.google.com/?cid=10354078572970936812"
"ChIJY3-cginPsGoRRjaP8S8LmNk","Shiki Japanese Restaurant",4.5,159,"Upper Lobby, North Terrace, Adelaide SA 5000, Australia","https://www.icadelaide.com.au/dining/shiki-japanese/",2,"https://maps.google.com/?cid=15679294403234444870"
"ChIJCf7WiyjPsGoRlvHXan_ANn0","Pondok Daun Restaurant",4.5,515,"94 Currie St, Adelaide SA 5000, Australia","https://www.facebook.com/PondokDaunADL",1,"https://maps.google.com/?cid=9022610556969283990"
"ChIJ9XIKLijPsGoR2QasBl_RLZI","La Rambla Tapas Bar",4.5,348,"28 Peel St, Adelaide SA 5000, Australia","http://laramblatapas.com.au/",2,"https://maps.google.com/?cid=10533305309553493721"
"ChIJ510rMijPsGoRTmvU5oSpN-M","Kaffana",4.5,259,"27 Gilbert Pl, Adelaide SA 5000, Australia","http://www.kaffana.com.au/",2,"https://maps.google.com/?cid=16372741358602185550"
"ChIJEarQXdLOsGoR4rcGSNNECNI","Zenhouse Tea Corner",4.5,93,"17-19 Bent St, Adelaide SA 5000, Australia","http://zenhouse.com.au/",1,"https://maps.google.com/?cid=15134422222015739874"
"ChIJ54Od9NPOsGoR3wQlqYwVJKE","Two-Bit Villains",4.5,292,"Adelaide Arcade, 150 Rundle Mall, Adelaide SA 5000, Australia","http://www.two-bitvillains.com/",,"https://maps.google.com/?cid=11611429433145361631"
"ChIJb-RTF83OsGoRIiBsiBIoWdc","Munooshi Cafe",4.5,124,"36 East Terrace, Adelaide SA 5000, Australia","http://www.munooshi.com/",1,"https://maps.google.com/?cid=15517478051145064482"
"ChIJe2bMyDLJsGoRg5sZUE_nH20","Africola",4.5,453,"4 East Terrace, Adelaide SA 5000, Australia","http://www.africola.com.au/",3,"https://maps.google.com/?cid=7863257802244463491"
"ChIJZW9OPc3OsGoRSRWoPDxWrUc","EST Pizzeria",4.5,142,"30 East Terrace, Adelaide SA 5000, Australia","http://www.estpizzeria.com.au/",2,"https://maps.google.com/?cid=5164879164379501897"
"ChIJ3SVnQs3OsGoRyoyMEpcXGck","Mother Vine",4.5,148,"22-26 Vardon Ave, Adelaide SA 5000, Australia","http://www.mothervine.com.au/",2,"https://maps.google.com/?cid=14490639213659983050"
"ChIJPbVDP83OsGoRjcF463mhgyY","Orana",4.5,175,"1/285 Rundle St, Adelaide SA 5000, Australia","http://restaurantorana.com/",4,"https://maps.google.com/?cid=2775239340404031885"
"ChIJpUeNYNjOsGoRIjdWTxjDakg","Zen Kitchen",4.5,45,"Renaissance Arcade, Shop 7/136 Rundle Mall, Adelaide SA 5000, Australia","https://www.facebook.com/zenkitchenadelaide/",,"https://maps.google.com/?cid=5218197627439822626"
"ChIJNSmqodfIsGoRFjrXhfKJG2o","Thai by 3 Monkeys",4.5,181,"33 O'Connell St, Adelaide N SA 5006, Australia",,2,"https://maps.google.com/?cid=7645856467112114710"
"ChIJPRd9vdfIsGoRjhzov9alRgg","CLICHÉ EXHIBITION",4.5,311,"26 O'Connell St, North Adelaide SA 5006, Australia","http://winklergallery.com/",2,"https://maps.google.com/?cid=596346342434413710"
"ChIJEWJumdfIsGoRHAr7Kpmv16I","Gin Long Canteen",4.5,323,"42 O'Connell St, North Adelaide SA 5006, Australia","http://www.ginlongcanteen.com.au/",2,"https://maps.google.com/?cid=11734040426523068956"
"ChIJDcNFntfIsGoR-MN9dx8aScg","Blue and White Cafe",4.5,174,"43 O'Connell St, North Adelaide SA 5006, Australia",,1,"https://maps.google.com/?cid=14432095203336504312"
"ChIJK96H42bPsGoRHw4qeyawFrM","Napoli Wood Fired Pizzeria",4.5,180,"2/127 Henley Beach Rd, Mile End SA 5031, Australia","http://napolipizzeria.com.au/",2,"https://maps.google.com/?cid=12904695461598334495"
"ChIJFVdf2rTIsGoRmoucBuED_2c","The Gov",4.5,1168,"59 Port Rd, Hindmarsh SA 5007, Australia","http://thegov.com.au/",2,"https://maps.google.com/?cid=7493712569981242266"
"ChIJQxolWa3IsGoRDSd5pRw-u3Y","Taste of Bollywood",4.5,108,"130 Port Rd, Hindmarsh SA 5007, Australia","http://tasteofbollywood.com.au/",1,"https://maps.google.com/?cid=8555500209876576013"
"ChIJ6wj0phjPsGoRAjIBUOAtv0E","Vietnamese Laundry",4.5,130,"152 Sturt St, Adelaide SA 5000, Australia",,1,"https://maps.google.com/?cid=4737555774455230978"
"ChIJn4ODUZ7PsGoROd9-vfRUKQM","Sylvia's Deli",4.5,61,"48 Everard Ave, Keswick SA 5035, Australia",,1,"https://maps.google.com/?cid=227806666286882617"
"ChIJO8EcKAjPsGoR9ZMN4BTwb9I","Adelaide Farmers' Market",4.5,697,"Leader St, Wayville SA 5034, Australia","http://www.adelaidefarmersmarket.com.au/",,"https://maps.google.com/?cid=15163602442828747765"
"ChIJ2aV8ycXOsGoRJGqREeqJbrw","Kin Kin Thai Eatery",4.5,102,"4/242 Hutt St, Adelaide SA 5000, Australia","http://www.kinkinthaieatery.com.au/",2,"https://maps.google.com/?cid=13577941564978719268"
"ChIJ0bjFy8XOsGoRZGhIJlEXqYc","NAGOMI Japanese Kitchen",4.5,77,"Shop5/242 Hutt St, Adelaide SA 5000, Australia","https://www.nagomijapanesekitchen.com.au/",2,"https://maps.google.com/?cid=9775370103486441572"
"ChIJXy1by_rOsGoR2LFgtX6rhUI","Pickle in the Middle - Unley Cafe",4.5,209,"134 Unley Rd, Unley SA 5061, Australia","http://pickleinthemiddle.com.au/",2,"https://maps.google.com/?cid=4793425939103003096"
