"place_id","name","rating","user_ratings_total","address","website","price_level","url"
"ChIJn0cxRyfPsGoRQw_Ns91wEbo","Adelaide Central Market",4.6,6384,"44-60 Gouger St, Adelaide SA 5000, Australia","http://www.adelaidecentralmarket.com.au/",,"https://maps.google.com/?cid=13407621663165321027"
"ChIJc91o79POsGoRecTifND3Gqs","Adelaide Arcade",4.5,313,"112/118 Grenfell St, Adelaide SA 5000, Australia","http://www.adelaidearcade.com.au/",,"https://maps.google.com/?cid=12329439404700648569"
